date,pace,distance,heart_rate,calories
2017-08-10,7.97,10.8,145,758.3
2017-08-11,7.64,10.3,145,718.2
2017-08-12,7.18,14.3,145,1004.2
2017-08-13,5.84,7.6,174,694.5
2017-08-14,5.37,8.3,180,809.8
2017-08-15,5.57,11.9,173,1083.2
2017-08-16,6.48,12.7,164,1067.0
2017-08-17,7.01,12.2,140,850.7
2017-08-18,6.06,9.1,166,761.5
2017-08-19,6.32,14.7,168,1238.4
2017-08-20,7.47,9.8,141,685.0
2017-08-21,5.13,9.0,188,881.5
2017-08-22,5.05,10.9,184,1069.4
2017-08-23,6.39,12.6,166,1055.6
2017-08-24,5.47,10.2,185,1001.1
2017-08-25,5.54,8.6,174,783.2
2017-08-26,5.07,8.4,189,823.8
2017-08-27,5.63,10.6,175,960.6
2017-08-28,7.30,10.8,140,756.6
2017-08-29,7.54,10.4,140,727.2
2017-08-30,6.20,7.2,165,604.2
2017-08-31,5.61,7.9,177,723.4
2017-09-01,5.40,9.3,183,915.7
2017-09-02,7.13,11.0,143,773.2
2017-09-03,5.75,12.8,179,1162.8
2017-09-04,5.50,12.2,175,1108.6
2017-09-05,6.01,15.9,164,1336.1
2017-09-06,6.54,12.0,153,925.6
2017-09-07,7.45,10.3,146,723.8
2017-09-08,7.14,10.2,146,714.0
2017-09-09,6.14,14.3,168,1203.9
2017-09-10,7.31,11.0,145,773.0
2017-09-11,5.21,7.5,181,736.5
2017-09-12,7.00,8.7,158,671.1
2017-09-13,7.78,9.9,144,693.6
2017-09-14,5.30,12.3,181,1205.3
2017-09-15,7.68,11.2,149,785.6
2017-09-16,5.22,12.7,188,1243.0
2017-09-17,7.01,7.5,141,522.4
2017-09-18,7.76,13.3,147,933.2
2017-09-19,7.65,9.0,145,628.9
2017-09-20,7.24,10.0,142,701.9
2017-09-21,7.97,10.9,142,763.5
2017-09-22,6.84,11.7,154,899.6
2017-09-23,7.02,6.3,148,438.2
2017-09-24,6.20,11.7,162,984.2
2017-09-25,6.33,10.9,168,913.9
2017-09-26,7.99,9.7,146,678.1
2017-09-27,6.07,10.1,160,844.2
2017-09-28,5.56,8.0,176,726.2
2017-09-29,6.82,11.8,159,906.5
2017-09-30,7.80,8.9,140,625.3
2017-10-01,5.52,12.2,179,1106.6
2017-10-02,5.99,10.9,173,991.6
2017-10-03,6.50,11.2,154,866.2
2017-10-04,7.27,7.9,145,551.2
2017-10-05,5.82,8.5,176,777.6
2017-10-06,5.81,11.4,176,1041.7
2017-10-07,5.14,9.3,184,911.5
2017-10-08,5.22,7.8,183,767.6
2017-10-09,5.74,9.9,172,902.9
2017-10-10,7.77,6.5,146,456.5
2017-10-11,7.80,9.7,147,681.5
2017-10-12,7.59,11.9,141,834.3
2017-10-13,6.30,10.3,165,863.7
2017-10-14,7.54,10.5,147,733.6
2017-10-15,7.07,11.6,141,814.4
2017-10-16,7.10,7.1,143,493.9
2017-10-17,5.79,7.5,178,680.0
2017-10-18,5.79,13.8,171,1258.6
2017-10-19,5.70,10.0,179,909.5
2017-10-20,5.94,9.8,171,896.2
2017-10-21,6.23,11.3,163,950.0
2017-10-22,6.21,9.5,166,800.8
2017-10-23,6.92,9.2,154,710.0
2017-10-24,6.18,9.7,169,813.3
2017-10-25,6.24,5.7,165,477.8
2017-10-26,5.46,10.2,184,1003.4
2017-10-27,6.36,7.4,160,624.9
2017-10-28,5.98,6.5,176,591.3
2017-10-29,5.31,8.7,184,850.0
2017-10-30,5.49,9.1,180,894.2
2017-10-31,5.08,8.4,188,823.2
2017-11-01,5.71,15.1,175,1378.4
2017-11-02,5.16,5.8,183,570.9
2017-11-03,5.26,9.1,186,888.6
2017-11-04,6.73,11.3,150,869.0
2017-11-05,7.61,9.2,147,646.5
2017-11-06,5.29,9.2,189,906.2
2017-11-07,6.14,10.0,160,841.9
2017-11-08,6.65,8.9,159,687.4
2017-11-09,5.81,13.8,170,1258.2
2017-11-10,7.83,10.3,146,724.0
2017-11-11,6.11,11.9,168,1003.7
2017-11-12,5.62,7.5,170,678.6
2017-11-13,6.73,10.3,154,791.3
2017-11-14,7.27,8.7,147,607.4
2017-11-15,5.47,9.6,187,944.7
2017-11-16,7.42,10.1,142,703.9
2017-11-17,5.91,9.5,175,864.2
2017-11-18,6.68,8.3,151,638.4
2017-11-19,5.96,11.3,173,1029.1
2017-11-20,7.79,14.0,146,983.1
2017-11-21,5.41,12.8,188,1252.6
2017-11-22,6.83,11.4,156,880.4
2017-11-23,6.19,10.3,169,868.1
2017-11-24,5.58,8.4,176,765.0
2017-11-25,5.54,11.2,176,1020.3
2017-11-26,6.66,8.3,159,640.4
2017-11-27,7.04,5.1,147,354.1
2017-11-28,5.71,9.4,170,853.5
2017-11-29,6.04,9.4,164,788.2
2017-11-30,5.77,12.9,175,1169.4
2017-12-01,5.60,5.9,170,539.2
2017-12-02,5.23,12.2,181,1195.4
2017-12-03,5.57,7.7,178,700.0
2017-12-04,7.66,8.8,148,612.8
2017-12-05,7.03,10.1,141,707.5
2017-12-06,6.11,11.1,162,933.9
2017-12-07,6.79,11.3,158,867.2
2017-12-08,6.87,9.2,152,710.6
2017-12-09,6.97,12.8,156,985.8
2017-12-10,5.60,10.7,177,974.8
2017-12-11,6.14,12.5,168,1052.8
2017-12-12,7.68,11.3,143,788.4
2017-12-13,7.31,10.8,142,754.5
2017-12-14,7.34,13.4,142,938.9
2017-12-15,5.39,13.4,183,1311.9
2017-12-16,6.87,9.6,153,738.9
2017-12-17,6.51,7.2,156,550.9
2017-12-18,7.93,11.0,148,768.7
2017-12-19,5.62,12.9,173,1177.4
2017-12-20,5.77,10.7,179,975.6
2017-12-21,7.18,13.3,140,933.3
2017-12-22,5.30,8.8,186,857.7
2017-12-23,6.29,8.5,164,711.6
2017-12-24,6.97,14.0,150,1077.0
2017-12-25,6.78,14.3,159,1100.7
2017-12-26,7.29,11.4,148,795.8
2017-12-27,6.10,10.2,166,853.7
2017-12-28,7.80,9.4,142,657.3
2017-12-29,6.53,10.7,155,825.5
2017-12-30,5.23,6.9,187,674.9
2017-12-31,7.86,10.6,142,743.7
2018-01-01,5.14,8.5,183,837.2
2018-01-02,6.26,11.4,164,959.6
2018-01-03,5.47,10.9,188,1068.2
2018-01-04,6.19,9.7,164,818.9
2018-01-05,7.92,11.8,140,825.6
2018-01-06,7.51,8.2,146,576.5
2018-01-07,6.76,8.1,154,623.1
2018-01-08,6.66,11.3,154,873.2
2018-01-09,5.13,10.1,185,994.3
2018-01-10,6.83,8.1,154,623.4
2018-01-11,5.03,9.1,182,889.2
2018-01-12,5.45,9.5,181,931.9
2018-01-13,6.41,11.9,161,996.1
2018-01-14,5.99,12.4,177,1126.3
2018-01-15,6.60,13.3,153,1020.4
2018-01-16,6.04,9.7,166,812.1
2018-01-17,5.76,10.1,171,923.6
2018-01-18,6.46,9.5,160,797.7
2018-01-19,5.96,9.5,172,862.6
2018-01-20,5.44,10.4,182,1022.7
2018-01-21,7.47,6.3,144,441.9
2018-01-22,5.17,9.4,188,917.8
2018-01-23,6.16,11.7,162,982.1
2018-01-24,5.81,11.0,178,1001.0
2018-01-25,5.80,8.8,174,799.7
2018-01-26,5.77,7.5,179,686.3
2018-01-27,6.28,7.3,161,615.7
2018-01-28,5.23,6.0,182,587.7
2018-01-29,7.04,12.1,148,848.0
2018-01-30,5.58,9.7,170,879.3
2018-01-31,6.29,11.6,160,975.4
2018-02-01,5.98,6.2,171,564.2
2018-02-02,7.98,10.6,146,743.0
2018-02-03,6.12,13.9,161,1165.8
2018-02-04,7.44,12.6,147,882.9
2018-02-05,7.99,7.6,146,530.5
2018-02-06,6.65,12.3,151,947.4
2018-02-07,6.17,9.9,169,830.5
2018-02-08,7.98,14.6,142,1021.9
2018-02-09,6.41,9.4,161,793.1
2018-02-10,7.55,6.3,149,442.3
2018-02-11,6.99,10.3,156,793.7
2018-02-12,5.99,8.9,174,811.6
2018-02-13,5.01,9.7,186,952.7
2018-02-14,7.40,9.4,145,659.8
2018-02-15,6.78,8.9,154,686.4
2018-02-16,5.53,10.4,172,945.0
2018-02-17,5.91,7.0,174,638.1
2018-02-18,5.08,12.2,181,1193.7
2018-02-19,5.30,12.4,182,1212.6
2018-02-20,5.79,12.3,176,1122.8
2018-02-21,5.48,11.3,181,1109.8
2018-02-22,6.59,12.9,150,989.8
2018-02-23,7.67,12.2,144,856.9
2018-02-24,5.69,9.4,174,851.9
2018-02-25,6.98,9.6,158,737.9
2018-02-26,5.52,10.9,170,993.5
2018-02-27,5.09,6.5,181,633.2
2018-02-28,5.69,9.9,175,905.0
2018-03-01,6.06,9.6,166,808.1
2018-03-02,6.43,11.5,169,962.2
2018-03-03,5.40,10.7,181,1047.8
2018-03-04,6.00,11.1,165,931.8
2018-03-05,6.11,8.9,162,748.6
2018-03-06,5.35,9.7,185,947.2
2018-03-07,5.19,11.7,181,1142.1
2018-03-08,6.70,11.0,158,847.5
2018-03-09,5.73,10.2,176,925.1
2018-03-10,6.19,8.5,162,710.4
2018-03-11,6.23,5.0,169,420.0
2018-03-12,5.13,10.9,188,1066.0
2018-03-13,5.71,11.2,176,1017.0
2018-03-14,7.01,11.1,141,774.9
2018-03-15,7.54,8.3,140,583.6
2018-03-16,5.32,11.8,187,1154.6
2018-03-17,5.86,11.1,176,1013.9
2018-03-18,5.54,9.0,173,820.9
2018-03-19,7.01,11.0,147,768.7
2018-03-20,7.80,10.2,142,713.5
2018-03-21,6.02,10.0,164,840.1
2018-03-22,6.49,9.5,161,794.9
2018-03-23,6.60,12.6,155,969.6
2018-03-24,5.20,10.2,182,997.9
2018-03-25,5.62,5.8,175,531.4
2018-03-26,6.99,11.0,158,849.0
2018-03-27,7.18,9.3,147,654.2
2018-03-28,6.30,6.5,164,548.7
2018-03-29,6.63,8.0,154,616.1
2018-03-30,6.24,12.4,162,1043.3
2018-03-31,6.43,10.6,162,894.0
2018-04-01,5.14,7.7,182,757.9
2018-04-02,6.69,10.6,155,815.5
2018-04-03,6.47,13.6,168,1145.9
2018-04-04,7.51,11.3,149,788.4
2018-04-05,6.96,10.5,154,809.6
2018-04-06,5.34,9.8,185,958.2
2018-04-07,7.25,11.6,145,811.4
2018-04-08,6.56,11.4,153,875.7
2018-04-09,7.17,10.6,146,742.8
2018-04-10,5.50,10.1,176,918.4
2018-04-11,5.20,9.4,185,918.3
2018-04-12,6.80,12.5,150,962.3
2018-04-13,5.72,13.1,171,1193.6
2018-04-14,6.65,9.7,150,749.6
2018-04-15,6.85,9.2,151,708.6
2018-04-16,5.63,14.1,176,1284.4
2018-04-17,7.11,9.4,142,657.2
2018-04-18,6.39,10.9,162,918.1
2018-04-19,6.64,6.2,158,475.0
2018-04-20,5.11,13.5,182,1326.5
2018-04-21,6.44,10.7,163,899.6
2018-04-22,6.21,11.5,169,966.5
2018-04-23,5.47,11.2,187,1094.5
2018-04-24,6.29,9.8,164,822.2
2018-04-25,6.34,9.9,169,832.5
2018-04-26,6.05,10.2,162,859.7
2018-04-27,5.99,12.0,174,1088.4
2018-04-28,6.65,9.7,152,743.7
2018-04-29,6.82,8.2,152,627.7
2018-04-30,6.96,10.8,158,833.7
2018-05-01,6.88,11.1,157,851.8
2018-05-02,7.64,5.0,142,350.0
2018-05-03,5.46,10.2,188,999.5
2018-05-04,7.75,6.2,143,437.2
2018-05-05,5.02,9.2,189,901.3
2018-05-06,7.22,11.4,148,796.9
2018-05-07,5.26,11.0,187,1076.4
2018-05-08,5.98,11.0,176,1004.4
2018-05-09,5.73,14.7,176,1337.5
2018-05-10,6.96,12.5,151,958.8
2018-05-11,5.10,12.6,189,1238.7
2018-05-12,6.41,9.1,164,763.2
2018-05-13,6.47,7.3,168,611.4
2018-05-14,5.57,9.3,171,844.3
2018-05-15,7.44,12.5,140,871.6
2018-05-16,6.43,10.0,163,842.9
2018-05-17,6.39,6.4,167,534.1
2018-05-18,6.43,8.1,167,682.5
2018-05-19,6.73,9.1,155,699.4
2018-05-20,6.76,9.8,152,750.9
2018-05-21,5.59,8.3,173,759.2
2018-05-22,6.17,9.6,164,808.5
2018-05-23,5.33,9.5,182,927.8
2018-05-24,6.39,11.4,163,957.5
2018-05-25,6.68,12.3,158,944.6
2018-05-26,6.83,9.0,158,696.5
2018-05-27,7.31,11.0,146,770.6
2018-05-28,5.48,10.4,182,1023.1
2018-05-29,5.87,10.5,178,958.6
2018-05-30,6.58,8.9,157,685.9
2018-05-31,5.48,11.9,184,1170.5
2018-06-01,6.97,11.9,155,918.6
2018-06-02,6.64,10.1,157,775.2
2018-06-03,5.21,9.5,186,932.2
2018-06-04,5.80,5.3,176,481.1
2018-06-05,7.08,11.0,149,770.1
2018-06-06,5.30,8.8,186,862.7
2018-06-07,5.17,12.8,180,1258.4
2018-06-08,5.40,12.0,185,1171.4
2018-06-09,6.43,6.9,160,576.3
2018-06-10,5.57,13.5,178,1224.1
2018-06-11,5.37,7.7,183,755.4
2018-06-12,6.97,10.7,153,823.6
2018-06-13,5.89,11.6,174,1057.3
2018-06-14,6.66,5.0,155,385.0
2018-06-15,6.28,8.3,169,694.1
2018-06-16,7.71,8.4,142,587.9
2018-06-17,6.20,11.8,160,988.2
2018-06-18,7.88,13.7,141,961.6
2018-06-19,5.88,10.4,174,948.6
2018-06-20,7.37,9.7,144,676.8
2018-06-21,6.21,10.7,168,902.7
2018-06-22,5.84,7.5,176,681.5
2018-06-23,6.18,9.4,164,786.4
2018-06-24,6.71,8.2,157,630.7
2018-06-25,6.96,6.3,157,481.7
2018-06-26,7.78,7.5,140,525.6
2018-06-27,7.69,9.4,142,655.6
2018-06-28,5.38,10.2,186,1001.2
2018-06-29,6.91,13.0,156,1002.5
2018-06-30,5.83,8.9,170,810.0
2018-07-01,6.72,6.9,150,530.2
2018-07-02,5.73,11.2,177,1015.3
2018-07-03,7.62,9.3,143,653.9
2018-07-04,5.54,8.9,179,811.2
2018-07-05,7.78,12.7,144,891.4
2018-07-06,6.02,7.2,166,608.2
2018-07-07,6.07,13.6,161,1145.6
2018-07-08,6.32,7.3,168,614.5
2018-07-09,5.70,9.9,172,901.4
2018-07-10,6.20,7.9,164,665.6
2018-07-11,5.51,10.0,173,912.1
2018-07-12,5.18,7.0,181,681.8
2018-07-13,7.76,9.6,148,674.4
2018-07-14,5.39,10.5,185,1031.5
2018-07-15,6.69,11.2,159,865.3
2018-07-16,7.40,11.2,140,782.8
2018-07-17,5.22,10.5,184,1031.6
2018-07-18,6.36,8.1,169,679.3
2018-07-19,5.20,6.1,187,594.6
2018-07-20,6.19,11.4,168,953.4
2018-07-21,6.12,14.4,162,1208.6
2018-07-22,7.01,10.9,142,761.8
2018-07-23,6.13,9.8,162,827.1
2018-07-24,5.66,10.0,173,913.7
2018-07-25,7.13,7.1,149,494.1
2018-07-26,7.91,11.4,145,795.0
2018-07-27,6.21,8.9,169,749.8
2018-07-28,7.25,8.4,141,588.3
2018-07-29,5.31,11.7,186,1148.4
2018-07-30,5.31,7.9,180,770.8
2018-07-31,5.59,11.2,170,1015.1
2018-08-01,6.08,12.2,168,1027.1
2018-08-02,5.81,7.0,176,638.7
2018-08-03,5.80,10.9,178,989.1
2018-08-04,7.60,14.6,142,1021.0
2018-08-05,5.04,9.2,186,901.3
2018-08-06,7.60,7.8,144,546.3
2018-08-07,6.35,7.2,163,604.7
2018-08-08,6.66,10.1,155,780.9
2018-08-09,5.40,10.1,185,986.1
2018-08-10,5.60,11.3,174,1027.0
2018-08-11,6.62,8.2,157,632.8
2018-08-12,5.77,11.0,174,1001.2
2018-08-13,5.02,7.4,181,729.5
2018-08-14,5.01,6.6,183,648.3
2018-08-15,7.38,10.9,146,761.7
2018-08-16,5.42,5.8,181,572.4
2018-08-17,5.91,9.7,171,883.7
2018-08-18,6.25,11.9,163,1003.1
2018-08-19,7.10,10.7,144,750.4
2018-08-20,5.04,12.8,185,1254.9
2018-08-21,6.95,9.2,158,711.9
2018-08-22,6.74,11.4,156,875.9
2018-08-23,6.42,12.7,162,1063.7
2018-08-24,5.79,6.1,171,551.0
2018-08-25,6.94,9.5,157,732.2
2018-08-26,7.86,10.3,148,718.4
2018-08-27,7.28,8.7,142,611.4
2018-08-28,6.68,9.1,156,702.8
2018-08-29,6.44,8.6,167,724.1
2018-08-30,5.12,9.9,185,970.2
2018-08-31,5.70,9.8,176,887.9
2018-09-01,6.82,13.7,153,1052.7
2018-09-02,7.50,11.3,148,788.9
2018-09-03,5.93,8.5,172,772.1
2018-09-04,6.05,11.1,168,936.2
2018-09-05,5.21,11.7,188,1141.9
2018-09-06,5.35,8.5,188,837.0
2018-09-07,7.78,10.3,140,718.1
2018-09-08,6.31,11.2,163,940.4
2018-09-09,5.77,6.9,173,627.0
2018-09-10,7.87,11.0,148,768.1
2018-09-11,6.42,9.8,166,825.5
2018-09-12,7.62,10.2,145,713.3
2018-09-13,6.29,6.7,160,566.7
2018-09-14,6.97,10.7,156,822.9
2018-09-15,5.84,9.7,177,879.0
2018-09-16,7.19,10.8,143,758.1
2018-09-17,5.04,10.9,188,1072.6
2018-09-18,6.16,11.6,166,978.0
2018-09-19,5.34,10.9,186,1069.0
2018-09-20,5.06,7.4,185,727.7
2018-09-21,6.83,12.0,152,921.0
2018-09-22,6.26,10.4,160,871.4
2018-09-23,5.65,10.7,174,972.2
2018-09-24,6.17,10.5,166,881.2
2018-09-25,7.23,12.8,148,892.5
2018-09-26,7.76,9.9,147,695.6
2018-09-27,7.03,12.0,141,837.9
2018-09-28,7.52,9.0,147,631.7
2018-09-29,5.88,8.9,178,810.2
2018-09-30,6.84,10.5,152,812.1
2018-10-01,5.74,9.7,178,882.7
2018-10-02,6.53,9.7,158,744.4
2018-10-03,7.39,9.8,144,687.3
2018-10-04,5.31,9.5,180,926.9
2018-10-05,6.21,10.5,166,885.2
2018-10-06,6.30,10.7,167,898.2
2018-10-07,6.37,10.9,166,915.0
2018-10-08,7.95,8.9,143,625.0
2018-10-09,5.48,8.7,183,854.7
2018-10-10,6.82,8.7,154,673.6
2018-10-11,6.95,7.0,156,539.1
2018-10-12,7.58,5.8,142,407.5
2018-10-13,5.11,9.8,189,955.6
2018-10-14,5.07,7.8,182,764.0
2018-10-15,5.80,9.1,178,831.9
2018-10-16,6.84,8.8,159,677.1
2018-10-17,6.07,12.8,167,1072.5
2018-10-18,6.66,8.7,158,668.7
2018-10-19,6.63,10.7,158,826.1
2018-10-20,6.14,8.2,162,689.5
2018-10-21,6.18,10.3,164,864.3
2018-10-22,5.87,10.3,170,941.3
2018-10-23,5.52,11.2,172,1023.6
2018-10-24,7.82,9.4,140,655.1
2018-10-25,7.12,11.9,140,832.2
2018-10-26,7.00,12.7,150,979.3
2018-10-27,6.25,14.4,168,1206.7
2018-10-28,7.61,12.3,147,860.0
2018-10-29,5.12,9.6,181,943.0
2018-10-30,5.02,11.7,184,1148.1
2018-10-31,6.72,11.2,151,866.1
2018-11-01,5.73,9.0,170,823.2
2018-11-02,5.09,11.5,182,1129.2
2018-11-03,6.96,14.2,159,1094.1
2018-11-04,7.74,9.9,144,691.2
2018-11-05,7.42,8.1,149,566.7
2018-11-06,5.06,13.3,185,1307.2
2018-11-07,6.76,5.9,158,452.4
2018-11-08,5.04,12.4,186,1211.8
2018-11-09,5.12,7.7,182,758.2
2018-11-10,7.42,12.4,148,867.7
2018-11-11,7.22,8.8,140,617.6
2018-11-12,7.02,10.5,146,735.8
2018-11-13,6.57,5.0,157,387.5
2018-11-14,7.52,10.6,143,741.2
2018-11-15,5.22,10.4,182,1022.5
2018-11-16,5.47,10.7,189,1053.0
2018-11-17,7.93,9.0,142,627.8
2018-11-18,6.19,10.1,166,847.0
2018-11-19,6.35,10.7,167,902.8
2018-11-20,5.14,11.0,187,1078.5
2018-11-21,6.41,11.7,169,983.3
2018-11-22,5.14,10.1,180,989.6
2018-11-23,7.19,10.1,144,703.7
2018-11-24,6.86,12.4,152,957.5
2018-11-25,7.29,12.8,147,893.4
2018-11-26,6.27,11.3,164,951.0
2018-11-27,6.77,9.8,155,757.9
2018-11-28,5.68,11.3,173,1028.6
2018-11-29,6.99,8.6,152,662.6
2018-11-30,6.01,7.3,160,611.0
2018-12-01,6.52,9.8,157,754.7
2018-12-02,6.85,9.4,156,724.9
2018-12-03,5.58,8.9,170,807.3
2018-12-04,6.48,12.3,169,1036.8
2018-12-05,7.48,8.1,141,565.0
2018-12-06,6.47,9.6,161,803.1
2018-12-07,6.19,10.3,160,867.5
2018-12-08,5.41,7.7,184,752.5
2018-12-09,6.45,8.5,166,713.8
2018-12-10,7.36,9.9,146,690.2
2018-12-11,6.12,11.1,168,930.9
2018-12-12,6.90,6.7,156,517.2
2018-12-13,7.32,10.5,145,735.7
2018-12-14,5.53,11.4,175,1034.1
2018-12-15,7.59,17.7,140,1239.1
2018-12-16,6.97,10.6,150,812.4
2018-12-17,5.27,11.2,189,1096.9
2018-12-18,6.50,14.5,164,1221.4
2018-12-19,5.92,13.9,173,1264.6
2018-12-20,6.70,9.1,155,698.4
2018-12-21,6.01,9.6,161,805.6
2018-12-22,5.96,10.3,174,936.7
2018-12-23,7.23,6.8,145,475.1
2018-12-24,7.20,8.3,144,584.1
2018-12-25,7.92,10.9,141,763.1
2018-12-26,5.52,12.0,175,1089.6
2018-12-27,5.06,12.7,181,1247.8
2018-12-28,6.71,10.5,157,811.5
2018-12-29,5.88,13.8,175,1259.5
2018-12-30,5.17,8.6,184,846.8
2018-12-31,7.58,10.3,144,722.2
2019-01-01,5.57,10.0,179,908.8
2019-01-02,5.49,8.4,184,827.9
2019-01-03,7.85,11.2,145,782.9
2019-01-04,6.64,9.2,153,711.3
2019-01-05,7.11,9.9,141,692.1
2019-01-06,6.19,11.5,160,968.4
2019-01-07,6.95,10.4,151,802.5
2019-01-08,7.66,8.7,140,611.1
2019-01-09,5.47,11.9,188,1169.0
2019-01-10,5.26,14.0,185,1370.9
2019-01-11,7.56,8.5,142,596.2
2019-01-12,6.87,12.8,152,982.5
2019-01-13,5.90,11.8,173,1077.3
2019-01-14,7.43,10.3,145,722.0
2019-01-15,5.61,10.0,179,912.8
2019-01-16,6.56,9.9,155,764.5
2019-01-17,5.18,9.3,188,913.4
2019-01-18,5.40,8.9,186,876.2
2019-01-19,7.80,10.6,147,741.1
2019-01-20,5.15,8.4,187,822.2
2019-01-21,6.84,5.7,152,435.3
2019-01-22,5.16,11.1,189,1091.6
2019-01-23,6.40,11.1,168,931.9
2019-01-24,6.91,8.7,150,668.1
2019-01-25,7.68,11.1,147,774.9
2019-01-26,7.52,10.2,142,712.7
2019-01-27,5.31,10.3,184,1012.5
2019-01-28,6.44,10.6,161,893.9
2019-01-29,7.88,12.8,145,898.3
2019-01-30,6.59,12.5,150,965.3
2019-01-31,5.07,9.6,189,937.7
2019-02-01,5.25,8.8,187,858.6
2019-02-02,6.09,11.2,164,944.4
2019-02-03,5.83,10.3,171,935.0
2019-02-04,5.06,9.0,188,877.3
2019-02-05,5.80,12.9,170,1172.1
2019-02-06,6.53,12.6,153,967.1
2019-02-07,6.77,7.8,152,597.2
2019-02-08,6.72,8.5,154,656.8
2019-02-09,7.78,10.3,149,721.8
2019-02-10,6.49,10.7,162,896.1
2019-02-11,6.74,10.8,153,828.5
2019-02-12,5.80,10.1,177,922.8
2019-02-13,6.63,6.9,153,533.2
2019-02-14,6.05,11.1,164,929.7
2019-02-15,5.85,8.7,170,794.9
2019-02-16,5.19,11.2,181,1097.4
2019-02-17,7.46,9.6,149,672.3
2019-02-18,5.21,7.9,187,769.6
2019-02-19,5.85,12.1,177,1102.0
2019-02-20,5.56,10.8,171,981.2
2019-02-21,5.28,8.8,188,859.3
2019-02-22,5.19,10.9,184,1070.4
2019-02-23,6.73,9.2,151,706.2
2019-02-24,7.23,8.0,149,562.0
2019-02-25,5.42,9.6,182,944.7
2019-02-26,5.15,13.7,183,1339.1
2019-02-27,6.22,7.6,161,641.5
2019-02-28,5.33,11.6,185,1139.2
2019-03-01,5.64,13.1,177,1192.4
2019-03-02,5.46,7.8,183,765.9
2019-03-03,5.48,7.6,181,749.2
2019-03-04,5.43,13.1,189,1284.2
2019-03-05,5.71,7.6,174,690.0
2019-03-06,6.61,13.8,155,1063.4
2019-03-07,6.57,12.5,151,962.8
2019-03-08,5.90,9.8,179,892.1
2019-03-09,5.38,9.7,183,952.3
2019-03-10,7.57,9.7,147,679.6
2019-03-11,6.47,8.3,164,701.1
2019-03-12,7.52,9.2,145,641.1
2019-03-13,5.42,10.2,186,994.8
2019-03-14,5.54,14.1,171,1279.4
2019-03-15,6.82,14.6,153,1125.0
2019-03-16,6.23,9.4,169,787.0
2019-03-17,5.32,10.4,182,1014.5
2019-03-18,7.64,6.4,145,448.8
2019-03-19,6.85,8.2,152,634.2
2019-03-20,5.29,7.1,180,694.7
2019-03-21,6.60,10.3,155,789.8
2019-03-22,6.58,13.6,153,1043.7
2019-03-23,5.97,9.4,170,855.8
2019-03-24,5.76,10.2,177,932.1
2019-03-25,7.79,9.1,140,637.6
2019-03-26,5.30,9.5,184,929.6
2019-03-27,5.15,12.5,184,1226.4
2019-03-28,5.22,10.4,183,1018.5
2019-03-29,7.98,8.5,145,595.9
2019-03-30,6.24,9.7,160,814.5
2019-03-31,6.59,7.3,158,565.7
2019-04-01,5.90,11.5,179,1048.6
2019-04-02,6.21,9.8,163,824.0
2019-04-03,6.76,7.8,158,597.3
2019-04-04,5.70,9.2,172,837.5
2019-04-05,7.16,10.4,149,729.4
2019-04-06,6.92,8.7,159,670.7
2019-04-07,6.16,13.6,162,1138.4
2019-04-08,7.56,8.8,141,616.8
2019-04-09,5.41,7.7,182,758.3
2019-04-10,7.42,9.3,144,651.9
2019-04-11,7.79,12.1,141,846.4
2019-04-12,7.04,8.5,149,594.7
2019-04-13,6.63,12.4,152,951.9
2019-04-14,5.89,9.0,171,815.1
2019-04-15,7.76,11.2,145,784.5
2019-04-16,6.43,9.6,163,810.1
2019-04-17,6.55,11.1,153,858.2
2019-04-18,6.74,8.3,158,637.0
2019-04-19,5.97,9.6,178,870.3
2019-04-20,7.85,12.7,145,887.8
2019-04-21,6.84,11.6,156,890.1
2019-04-22,6.67,10.8,158,829.8
2019-04-23,6.94,12.0,150,920.5
2019-04-24,6.04,8.7,168,727.2
2019-04-25,6.50,10.6,164,890.9
2019-04-26,7.09,12.1,148,850.2
2019-04-27,6.39,9.3,161,784.2
2019-04-28,6.88,9.6,152,735.4
2019-04-29,5.18,9.1,188,890.7
2019-04-30,5.81,7.6,179,695.9
2019-05-01,6.88,12.0,152,924.3
2019-05-02,7.34,8.0,141,557.2
2019-05-03,6.13,9.5,165,799.1
2019-05-04,7.10,12.3,148,860.3
2019-05-05,5.33,15.9,188,1560.2
2019-05-06,6.33,10.1,165,848.8
2019-05-07,7.91,11.4,141,800.3
2019-05-08,7.55,11.4,142,800.0
2019-05-09,6.04,6.0,161,507.8
2019-05-10,5.44,10.3,189,1011.5
2019-05-11,6.22,9.9,165,834.2
2019-05-12,5.02,7.1,180,696.0
2019-05-13,5.00,7.7,180,758.4
2019-05-14,5.63,9.0,172,816.7
2019-05-15,5.20,12.9,186,1264.9
2019-05-16,5.31,9.2,187,905.8
2019-05-17,5.72,6.7,170,613.8
2019-05-18,5.75,13.9,171,1262.5
2019-05-19,6.80,9.6,153,736.3
2019-05-20,7.90,11.3,148,792.6
2019-05-21,5.86,9.1,176,830.5
2019-05-22,7.16,10.0,145,698.8
2019-05-23,6.91,9.0,155,694.8
2019-05-24,5.25,11.6,188,1138.8
2019-05-25,6.55,7.8,154,603.7
2019-05-26,7.65,10.1,143,705.2
2019-05-27,5.94,12.7,176,1158.4
2019-05-28,5.76,10.3,172,938.0
2019-05-29,5.82,10.9,173,990.9
2019-05-30,6.03,9.6,161,805.8
