date,pace,distance,heart_rate,calories
2017-08-14,5.87,8.3,169,752.0
2017-08-15,6.07,11.9,152,999.9
2017-08-16,7.97,12.7,133,889.2
2017-08-17,8.02,12.2,80,680.6
2017-08-18,7.12,9.1,138,634.6
2017-08-19,6.82,14.7,143,1135.2
2017-08-20,8.94,9.8,84,548.0
2017-08-21,3.54,9.0,187,1133.4
2017-08-22,5.05,10.9,178,1069.4
2017-08-23,7.79,12.6,137,879.7
2017-08-24,4.88,10.2,180,1144.1
2017-08-25,6.04,8.6,155,722.9
2017-08-26,3.28,8.4,188,1059.2
2017-08-27,6.13,10.6,157,886.7
2017-08-28,8.59,10.8,81,605.3
2017-08-29,9.08,10.4,80,581.8
2017-08-30,7.41,7.2,136,503.5
2017-08-31,5.61,7.9,163,723.4
2017-09-01,5.40,9.3,175,915.7
2017-09-02,8.26,11.0,86,618.5
2017-09-03,5.75,12.8,166,1162.8
2017-09-04,6.00,12.2,157,1023.3
2017-09-05,7.01,15.9,134,1113.5
2017-09-06,8.15,12.0,110,673.2
2017-09-07,8.91,10.3,94,579.0
2017-09-08,8.27,10.2,95,571.2
2017-09-09,6.64,14.3,142,1103.5
2017-09-10,8.62,11.0,93,618.4
2017-09-11,5.21,7.5,171,736.5
2017-09-12,7.99,8.7,121,610.1
2017-09-13,9.56,9.9,89,554.9
2017-09-14,5.30,12.3,171,1205.3
2017-09-15,9.35,11.2,100,628.5
2017-09-16,3.88,12.7,187,1598.1
2017-09-17,8.01,7.5,83,417.9
2017-09-18,9.53,13.3,96,746.6
2017-09-19,9.30,9.0,91,503.1
2017-09-20,8.48,10.0,84,561.5
2017-09-21,9.93,10.9,85,610.8
2017-09-22,9.34,11.7,112,654.2
2017-09-23,8.03,6.3,98,350.5
2017-09-24,7.39,11.7,129,820.2
2017-09-25,6.83,10.9,142,837.7
2017-09-26,9.98,9.7,93,542.5
2017-09-27,7.14,10.1,124,703.5
2017-09-28,5.56,8.0,160,726.2
2017-09-29,7.64,11.8,123,824.1
2017-09-30,9.61,8.9,80,500.2
2017-10-01,5.52,12.2,166,1106.6
2017-10-02,6.49,10.9,152,915.3
2017-10-03,8.00,11.2,112,630.0
2017-10-04,8.53,7.9,93,441.0
2017-10-05,5.82,8.5,160,777.6
2017-10-06,5.81,11.4,160,1041.7
2017-10-07,5.14,9.3,177,911.5
2017-10-08,5.22,7.8,176,767.6
2017-10-09,6.24,9.9,152,833.4
2017-10-10,9.53,6.5,95,365.2
2017-10-11,9.60,9.7,95,545.2
2017-10-12,9.18,11.9,83,667.4
2017-10-13,7.61,10.3,135,719.8
2017-10-14,9.07,10.5,95,586.9
2017-10-15,8.15,11.6,82,651.5
2017-10-16,8.20,7.1,87,395.1
2017-10-17,5.79,7.5,165,680.0
2017-10-18,6.79,13.8,149,1065.0
2017-10-19,5.70,10.0,167,909.5
2017-10-20,6.94,9.8,149,758.4
2017-10-21,7.46,11.3,130,791.7
2017-10-22,7.42,9.5,137,667.3
2017-10-23,9.70,9.2,111,516.4
2017-10-24,6.68,9.7,145,745.5
2017-10-25,7.48,5.7,135,398.2
2017-10-26,5.46,10.2,177,1003.4
2017-10-27,7.73,7.4,124,520.8
2017-10-28,5.98,6.5,161,591.3
2017-10-29,5.31,8.7,178,850.0
2017-10-30,5.99,9.1,168,830.3
2017-10-31,3.32,8.4,186,1058.5
2017-11-01,6.21,15.1,157,1272.4
2017-11-02,5.16,5.8,175,570.9
2017-11-03,4.03,9.1,182,1015.5
2017-11-04,8.94,11.3,102,632.0
2017-11-05,9.22,9.2,96,517.2
2017-11-06,4.14,9.2,188,1035.6
2017-11-07,7.29,10.0,125,701.6
2017-11-08,7.30,8.9,123,625.0
2017-11-09,6.81,13.8,147,1064.6
2017-11-10,9.67,10.3,93,579.2
2017-11-11,6.61,11.9,142,920.1
2017-11-12,6.62,7.5,147,574.2
2017-11-13,8.93,10.3,112,575.5
2017-11-14,8.55,8.7,96,485.9
2017-11-15,4.88,9.6,183,1079.7
2017-11-16,8.85,10.1,85,563.1
2017-11-17,6.41,9.5,158,797.8
2017-11-18,8.70,8.3,105,464.3
2017-11-19,6.46,11.3,153,949.9
2017-11-20,9.58,14.0,93,786.5
2017-11-21,4.62,12.8,185,1431.5
2017-11-22,9.31,11.4,117,640.3
2017-11-23,6.69,10.3,145,795.8
2017-11-24,6.08,8.4,159,706.2
2017-11-25,5.54,11.2,160,1020.3
2017-11-26,7.32,8.3,123,582.2
2017-11-27,8.09,5.1,96,283.3
2017-11-28,6.71,9.4,146,722.2
2017-11-29,7.07,9.4,134,656.8
2017-11-30,6.27,12.9,157,1079.5
2017-12-01,6.60,5.9,146,456.3
2017-12-02,5.23,12.2,171,1195.4
2017-12-03,5.57,7.7,164,700.0
2017-12-04,9.32,8.8,98,490.3
2017-12-05,8.07,10.1,82,566.0
2017-12-06,7.22,11.1,129,778.3
2017-12-07,7.58,11.3,121,788.3
2017-12-08,9.47,9.2,107,516.8
2017-12-09,9.88,12.8,116,716.9
2017-12-10,5.60,10.7,162,974.8
2017-12-11,6.64,12.5,142,965.1
2017-12-12,9.35,11.3,87,630.7
2017-12-13,8.63,10.8,86,603.6
2017-12-14,8.67,13.4,85,751.1
2017-12-15,5.39,13.4,175,1311.9
2017-12-16,9.46,9.6,110,537.3
2017-12-17,8.05,7.2,117,400.6
2017-12-18,9.87,11.0,98,615.0
2017-12-19,6.12,12.9,152,1086.9
2017-12-20,5.77,10.7,166,975.6
2017-12-21,8.36,13.3,80,746.6
2017-12-22,4.20,8.8,181,980.3
2017-12-23,7.58,8.5,134,593.0
2017-12-24,9.90,14.0,102,783.2
2017-12-25,7.55,14.3,122,1000.6
2017-12-26,8.58,11.4,97,636.7
2017-12-27,7.21,10.2,138,711.4
2017-12-28,9.60,9.4,84,525.8
2017-12-29,8.14,10.7,114,600.4
2017-12-30,3.92,6.9,183,867.7
2017-12-31,9.72,10.6,86,595.0
2018-01-01,5.14,8.5,175,837.2
2018-01-02,7.52,11.4,133,799.6
2018-01-03,4.89,10.9,186,1220.8
2018-01-04,7.37,9.7,133,682.5
2018-01-05,9.85,11.8,80,660.5
2018-01-06,9.03,8.2,94,461.2
2018-01-07,9.04,8.1,112,453.1
2018-01-08,8.62,11.3,111,635.0
2018-01-09,5.13,10.1,179,994.3
2018-01-10,9.31,8.1,111,453.4
2018-01-11,5.03,9.1,173,889.2
2018-01-12,5.45,9.5,172,931.9
2018-01-13,7.81,11.9,127,830.1
2018-01-14,5.99,12.4,162,1126.3
2018-01-15,8.42,13.3,108,742.1
2018-01-16,7.08,9.7,138,676.8
2018-01-17,6.76,10.1,148,781.5
2018-01-18,7.92,9.5,125,664.7
2018-01-19,6.46,9.5,151,796.3
2018-01-20,5.44,10.4,174,1022.7
2018-01-21,8.93,6.3,88,353.6
2018-01-22,3.67,9.4,187,1180.0
2018-01-23,7.32,11.7,130,818.4
2018-01-24,5.81,11.0,163,1001.0
2018-01-25,6.30,8.8,154,738.2
2018-01-26,5.77,7.5,167,686.3
2018-01-27,7.57,7.3,128,513.1
2018-01-28,5.23,6.0,173,587.7
2018-01-29,8.07,12.1,98,678.4
2018-01-30,6.58,9.7,146,744.0
2018-01-31,7.58,11.6,125,812.9
2018-02-01,6.98,6.2,148,477.4
2018-02-02,9.96,10.6,94,594.4
2018-02-03,7.25,13.9,127,971.5
2018-02-04,8.88,12.6,97,706.3
2018-02-05,9.98,7.6,93,424.4
2018-02-06,8.60,12.3,106,689.0
2018-02-07,6.67,9.9,144,761.3
2018-02-08,9.96,14.6,86,817.5
2018-02-09,7.81,9.4,126,660.9
2018-02-10,9.09,6.3,99,353.9
2018-02-11,9.95,10.3,115,577.3
2018-02-12,6.49,8.9,155,749.1
2018-02-13,3.02,9.7,182,1224.9
2018-02-14,8.79,9.4,91,527.8
2018-02-15,9.10,8.9,112,499.2
2018-02-16,6.03,10.4,150,872.3
2018-02-17,6.41,7.0,155,589.0
2018-02-18,5.08,12.2,172,1193.7
2018-02-19,5.30,12.4,172,1212.6
2018-02-20,6.29,12.3,159,1036.4
2018-02-21,5.48,11.3,170,1109.8
2018-02-22,8.37,12.9,104,719.9
2018-02-23,9.33,12.2,88,685.6
2018-02-24,6.19,9.4,156,786.4
2018-02-25,9.93,9.6,119,536.6
2018-02-26,6.52,10.9,147,840.7
2018-02-27,5.09,6.5,170,633.2
2018-02-28,6.19,9.9,157,835.4
2018-03-01,7.13,9.6,137,673.4
2018-03-02,6.93,11.5,143,882.0
2018-03-03,5.40,10.7,170,1047.8
2018-03-04,7.00,11.1,136,776.5
2018-03-05,7.23,8.9,130,623.8
2018-03-06,5.35,9.7,179,947.2
2018-03-07,5.19,11.7,171,1142.1
2018-03-08,7.41,11.0,120,770.5
2018-03-09,5.73,10.2,160,925.1
2018-03-10,7.37,8.5,130,592.0
2018-03-11,6.73,4.3,145,327.7
2018-03-12,3.51,10.9,186,1370.6
2018-03-13,5.71,11.2,160,1017.0
2018-03-14,8.03,11.1,83,619.9
2018-03-15,9.07,8.3,80,466.9
2018-03-16,4.27,11.8,184,1319.5
2018-03-17,5.86,11.1,160,1013.9
2018-03-18,6.04,9.0,153,757.8
2018-03-19,8.01,11.0,95,615.0
2018-03-20,9.60,10.2,85,570.8
2018-03-21,7.05,10.0,133,700.1
2018-03-22,7.98,9.5,127,662.4
2018-03-23,8.42,12.6,114,705.2
2018-03-24,5.20,10.2,174,997.9
2018-03-25,6.12,5.8,158,490.5
2018-03-26,9.97,11.0,119,617.5
2018-03-27,8.35,9.3,97,523.3
2018-03-28,7.59,6.5,133,457.2
2018-03-29,8.51,8.0,111,448.1
2018-03-30,7.48,12.4,128,869.4
2018-03-31,7.86,10.6,129,745.0
2018-04-01,5.14,7.7,173,757.9
2018-04-02,8.78,10.6,114,593.1
2018-04-03,6.97,13.6,142,1050.4
2018-04-04,9.01,11.3,99,630.7
2018-04-05,9.84,10.5,111,588.8
2018-04-06,4.37,9.8,180,1095.0
2018-04-07,8.50,11.6,92,649.1
2018-04-08,8.24,11.4,108,636.9
2018-04-09,8.34,10.6,94,594.2
2018-04-10,6.00,10.1,159,847.8
2018-04-11,5.20,9.4,179,918.3
2018-04-12,9.19,12.5,102,699.8
2018-04-13,6.72,13.1,148,1010.0
2018-04-14,8.60,9.7,102,545.1
2018-04-15,9.40,9.2,104,515.3
2018-04-16,5.63,14.1,161,1284.4
2018-04-17,8.22,9.4,86,525.7
2018-04-18,7.78,10.9,129,765.1
2018-04-19,7.29,6.2,121,431.9
2018-04-20,5.11,13.5,173,1326.5
2018-04-21,7.88,10.7,131,749.7
2018-04-22,6.71,11.5,145,886.0
2018-04-23,4.88,11.2,184,1250.8
2018-04-24,7.57,9.8,132,685.2
2018-04-25,6.84,9.9,144,763.1
2018-04-26,7.10,10.2,129,716.4
2018-04-27,6.49,12.0,156,1004.7
2018-04-28,8.62,9.7,106,540.9
2018-04-29,9.27,8.2,107,456.5
2018-04-30,7.91,10.8,120,758.0
2018-05-01,9.53,11.1,118,619.5
2018-05-02,9.27,4.6,85,259.9
2018-05-03,4.86,10.2,187,1142.3
2018-05-04,9.50,6.2,87,349.8
2018-05-05,3.06,9.2,188,1158.8
2018-05-06,8.45,11.4,99,637.5
2018-05-07,4.03,11.0,184,1230.1
2018-05-08,5.98,11.0,161,1004.4
2018-05-09,5.73,14.7,160,1337.5
2018-05-10,9.83,12.5,106,697.3
2018-05-11,3.38,12.6,188,1592.6
2018-05-12,7.82,9.1,132,636.0
2018-05-13,6.97,7.3,143,560.5
2018-05-14,6.57,9.3,149,714.4
2018-05-15,8.89,12.5,81,697.3
2018-05-16,7.87,10.0,131,702.4
2018-05-17,6.89,6.4,140,489.6
2018-05-18,6.93,8.1,140,625.6
2018-05-19,8.94,9.1,114,508.6
2018-05-20,9.03,9.8,107,546.1
2018-05-21,6.09,8.3,153,700.8
2018-05-22,7.33,9.6,133,673.7
2018-05-23,5.33,9.5,173,927.8
2018-05-24,7.78,11.4,131,797.9
2018-05-25,7.36,12.3,120,858.7
2018-05-26,7.65,9.0,120,633.2
2018-05-27,8.61,11.0,94,616.5
2018-05-28,5.48,10.4,173,1023.1
2018-05-29,5.87,10.5,165,958.6
2018-05-30,8.33,8.9,117,498.9
2018-05-31,5.48,11.9,177,1170.5
2018-06-01,9.89,11.9,113,668.1
2018-06-02,8.55,10.1,117,563.8
2018-06-03,3.84,9.5,183,1198.5
2018-06-04,6.30,5.3,159,444.1
2018-06-05,8.16,11.0,101,616.0
2018-06-06,4.18,8.8,182,986.0
2018-06-07,5.67,12.8,168,1168.5
2018-06-08,4.60,12.0,180,1338.7
2018-06-09,7.85,6.9,124,480.3
2018-06-10,5.57,13.5,164,1224.1
2018-06-11,5.37,7.7,175,755.4
2018-06-12,9.86,10.7,110,599.0
2018-06-13,6.39,11.6,156,975.9
2018-06-14,8.63,4.5,113,254.0
2018-06-15,6.78,8.3,144,636.3
2018-06-16,9.43,8.4,84,470.3
2018-06-17,7.40,11.8,126,823.5
2018-06-18,9.76,13.7,83,769.3
2018-06-19,6.38,10.4,156,875.6
2018-06-20,8.75,9.7,89,541.4
2018-06-21,6.71,10.7,143,827.4
2018-06-22,5.84,7.5,160,681.5
2018-06-23,7.36,9.4,134,655.3
2018-06-24,8.86,8.2,119,458.7
2018-06-25,9.86,6.3,118,350.3
2018-06-26,9.56,7.5,80,420.5
2018-06-27,9.37,9.4,84,524.5
2018-06-28,4.51,10.2,182,1144.2
2018-06-29,9.65,13.0,116,729.1
2018-06-30,6.83,8.9,146,685.4
2018-07-01,8.89,6.9,102,385.6
2018-07-02,5.73,11.2,162,1015.3
2018-07-03,9.24,9.3,88,523.1
2018-07-04,5.54,8.9,166,811.2
2018-07-05,9.56,12.7,90,713.2
2018-07-06,7.05,7.2,138,506.8
2018-07-07,7.13,13.6,127,954.7
2018-07-08,6.82,7.3,142,563.2
2018-07-09,6.20,9.9,151,832.1
2018-07-10,7.41,7.9,134,554.7
2018-07-11,6.01,10.0,154,842.0
2018-07-12,5.18,7.0,171,681.8
2018-07-13,9.52,9.6,99,539.5
2018-07-14,5.39,10.5,179,1031.5
2018-07-15,7.37,11.2,122,786.6
2018-07-16,8.79,11.2,80,626.3
2018-07-17,5.22,10.5,177,1031.6
2018-07-18,6.86,8.1,145,622.7
2018-07-19,3.81,6.1,185,764.5
2018-07-20,6.69,11.4,142,874.0
2018-07-21,7.24,14.4,130,1007.2
2018-07-22,8.02,10.9,84,609.4
2018-07-23,7.26,9.8,128,689.3
2018-07-24,6.16,10.0,154,843.4
2018-07-25,8.27,7.1,101,395.3
2018-07-26,9.82,11.4,93,636.0
2018-07-27,6.71,8.9,145,687.3
2018-07-28,8.49,8.4,82,470.7
2018-07-29,4.25,11.7,182,1312.5
2018-07-30,5.81,7.9,168,715.7
2018-07-31,6.59,11.2,146,858.9
2018-08-01,6.58,12.2,141,941.5
2018-08-02,6.31,7.0,159,589.6
2018-08-03,5.80,10.9,165,989.1
2018-08-04,9.19,14.6,85,816.8
2018-08-05,3.14,9.2,183,1158.8
2018-08-06,9.21,7.8,89,437.1
2018-08-07,7.71,7.2,132,504.0
2018-08-08,8.64,10.1,113,568.0
2018-08-09,5.40,10.1,179,986.1
2018-08-10,6.10,11.3,155,948.0
2018-08-11,8.47,8.2,118,460.3
2018-08-12,6.27,11.0,155,924.2
2018-08-13,5.02,7.4,171,729.5
2018-08-14,5.01,6.6,175,648.3
2018-08-15,8.76,10.9,94,609.3
2018-08-16,5.42,5.8,171,572.4
2018-08-17,6.41,9.7,150,815.7
2018-08-18,7.51,11.9,131,835.9
2018-08-19,8.20,10.7,90,600.3
2018-08-20,5.04,12.8,179,1254.9
2018-08-21,7.89,9.2,120,647.2
2018-08-22,8.94,11.4,116,637.0
2018-08-23,7.83,12.7,128,886.4
2018-08-24,6.79,6.1,149,466.2
2018-08-25,9.78,9.5,118,532.5
2018-08-26,9.72,10.3,99,574.8
2018-08-27,8.56,8.7,86,489.1
2018-08-28,8.71,9.1,116,511.1
2018-08-29,6.94,8.6,140,663.8
2018-08-30,5.12,9.9,179,970.2
2018-08-31,6.20,9.8,159,819.6
2018-09-01,9.26,13.7,110,765.6
2018-09-02,9.00,11.3,98,631.1
2018-09-03,6.43,8.5,150,712.7
2018-09-04,6.55,11.1,143,858.2
2018-09-05,3.83,11.7,187,1468.2
2018-09-06,4.38,8.5,185,956.6
2018-09-07,9.56,10.3,81,574.5
2018-09-08,7.63,11.2,132,783.6
2018-09-09,6.27,6.9,154,578.7
2018-09-10,9.75,11.0,99,614.5
2018-09-11,7.83,9.8,139,687.9
2018-09-12,9.23,10.2,91,570.6
2018-09-13,7.58,6.7,124,472.3
2018-09-14,9.90,10.7,117,598.4
2018-09-15,5.84,9.7,162,879.0
2018-09-16,8.39,10.8,87,606.5
2018-09-17,3.17,10.9,186,1379.0
2018-09-18,7.31,11.6,138,815.0
2018-09-19,4.36,10.9,182,1221.7
2018-09-20,3.26,7.4,180,935.6
2018-09-21,9.34,12.0,106,669.8
2018-09-22,7.52,10.4,124,726.2
2018-09-23,6.15,10.7,155,897.4
2018-09-24,7.34,10.5,137,734.4
2018-09-25,8.46,12.8,99,714.0
2018-09-26,9.52,9.9,95,556.4
2018-09-27,8.05,12.0,82,670.3
2018-09-28,9.04,9.0,97,505.3
2018-09-29,5.88,8.9,165,810.2
2018-09-30,9.34,10.5,107,590.6
2018-10-01,5.74,9.7,164,882.7
2018-10-02,7.06,9.7,121,676.7
2018-10-03,8.77,9.8,89,549.8
2018-10-04,5.81,9.5,168,860.7
2018-10-05,7.42,10.5,138,737.6
2018-10-06,7.60,10.7,139,748.5
2018-10-07,7.75,10.9,138,762.5
2018-10-08,9.91,8.9,86,500.0
2018-10-09,5.48,8.7,175,854.7
2018-10-10,9.30,8.7,112,489.9
2018-10-11,9.81,7.0,116,392.1
2018-10-12,9.17,5.8,85,326.0
2018-10-13,3.46,9.8,188,1228.6
2018-10-14,5.07,7.8,172,764.0
2018-10-15,5.80,9.1,165,831.9
2018-10-16,7.68,8.8,123,615.5
2018-10-17,6.57,12.8,140,983.1
2018-10-18,8.65,8.7,119,486.3
2018-10-19,8.52,10.7,119,600.8
2018-10-20,7.27,8.2,129,574.6
2018-10-21,7.37,10.3,134,720.2
2018-10-22,6.87,10.3,146,796.4
2018-10-23,6.02,11.2,151,944.9
2018-10-24,9.63,9.4,82,524.1
2018-10-25,8.23,11.9,81,665.8
2018-10-26,9.98,12.7,102,712.2
2018-10-27,6.75,14.4,141,1106.2
2018-10-28,9.22,12.3,96,688.0
2018-10-29,5.12,9.6,170,943.0
2018-10-30,5.02,11.7,176,1148.1
2018-10-31,8.89,11.2,104,629.9
2018-11-01,6.73,9.0,146,696.6
2018-11-02,5.09,11.5,173,1129.2
2018-11-03,7.92,14.2,123,994.6
2018-11-04,9.49,9.9,90,553.0
2018-11-05,8.85,8.1,100,453.4
2018-11-06,3.22,13.3,180,1680.7
2018-11-07,9.02,5.9,119,329.0
2018-11-08,3.15,12.4,182,1558.0
2018-11-09,5.12,7.7,174,758.2
2018-11-10,8.84,12.4,97,694.2
2018-11-11,8.44,8.8,81,494.1
2018-11-12,8.04,10.5,94,588.6
2018-11-13,8.28,5.0,118,281.8
2018-11-14,9.04,10.6,87,593.0
2018-11-15,5.22,10.4,173,1022.5
2018-11-16,4.88,10.7,188,1203.4
2018-11-17,9.86,9.0,86,502.2
2018-11-18,7.37,10.1,138,705.8
2018-11-19,6.85,10.7,140,827.5
2018-11-20,3.55,11.0,185,1386.7
2018-11-21,6.91,11.7,144,901.4
2018-11-22,5.64,10.1,169,918.9
2018-11-23,8.39,10.1,90,562.9
2018-11-24,9.46,12.4,107,696.4
2018-11-25,8.57,12.8,96,714.7
2018-11-26,7.55,11.3,133,792.5
2018-11-27,9.08,9.8,114,551.2
2018-11-28,6.18,11.3,154,949.5
2018-11-29,9.98,8.6,108,481.9
2018-11-30,7.02,7.3,125,509.2
2018-12-01,8.09,9.8,119,548.9
2018-12-02,9.39,9.4,116,527.2
2018-12-03,6.58,8.9,147,683.1
2018-12-04,6.98,12.3,144,950.4
2018-12-05,8.97,8.1,82,452.0
2018-12-06,7.93,9.6,128,669.2
2018-12-07,7.38,10.3,124,722.9
2018-12-08,5.41,7.7,178,752.5
2018-12-09,7.90,8.5,137,594.8
2018-12-10,8.71,9.9,95,552.2
2018-12-11,6.62,11.1,142,853.3
2018-12-12,9.59,6.7,115,376.2
2018-12-13,8.65,10.5,92,588.6
2018-12-14,6.03,11.4,157,954.5
2018-12-15,9.18,17.7,81,991.3
2018-12-16,9.90,10.6,102,590.8
2018-12-17,4.09,11.2,188,1253.6
2018-12-18,7.99,14.5,134,1017.8
2018-12-19,6.42,13.9,153,1167.3
2018-12-20,8.79,9.1,113,507.9
2018-12-21,7.02,9.6,127,671.4
2018-12-22,6.46,10.3,156,864.6
2018-12-23,8.45,6.8,91,380.1
2018-12-24,8.40,8.3,90,467.3
2018-12-25,9.85,10.9,83,610.5
2018-12-26,6.02,12.0,159,1005.7
2018-12-27,5.06,12.7,170,1247.8
2018-12-28,8.84,10.5,118,590.2
2018-12-29,6.38,13.8,158,1162.6
2018-12-30,5.17,8.6,178,846.8
2018-12-31,9.15,10.3,89,577.8
2019-01-01,5.57,10.0,165,908.8
2019-01-02,5.49,8.4,178,827.9
2019-01-03,9.70,11.2,92,626.3
2019-01-04,8.56,9.2,110,517.3
2019-01-05,8.22,9.9,83,553.7
2019-01-06,7.38,11.5,126,807.0
2019-01-07,9.79,10.4,104,583.7
2019-01-08,9.31,8.7,82,488.9
2019-01-09,4.90,11.9,186,1336.0
2019-01-10,4.03,14.0,180,1566.7
2019-01-11,9.11,8.5,86,477.0
2019-01-12,9.48,12.8,106,714.5
2019-01-13,6.40,11.8,152,994.4
2019-01-14,8.87,10.3,92,577.6
2019-01-15,5.61,10.0,166,912.8
2019-01-16,8.23,9.9,113,556.0
2019-01-17,3.70,9.3,187,1174.4
2019-01-18,4.60,8.9,182,1001.4
2019-01-19,9.60,10.6,96,592.9
2019-01-20,3.60,8.4,185,1057.1
2019-01-21,9.37,5.7,107,316.6
2019-01-22,3.62,11.1,188,1403.5
2019-01-23,6.90,11.1,141,854.3
2019-01-24,9.64,8.7,103,485.9
2019-01-25,9.36,11.1,96,619.9
2019-01-26,9.03,10.2,86,570.2
2019-01-27,5.31,10.3,178,1012.5
2019-01-28,7.88,10.6,127,744.9
2019-01-29,9.75,12.8,92,718.6
2019-01-30,8.36,12.5,102,702.0
2019-01-31,3.26,9.6,188,1205.6
2019-02-01,3.98,8.8,184,1104.0
2019-02-02,7.17,11.2,133,787.0
2019-02-03,6.33,10.3,150,863.1
2019-02-04,3.24,9.0,185,1128.0
2019-02-05,6.80,12.9,146,991.8
2019-02-06,8.11,12.6,110,703.3
2019-02-07,9.08,7.8,106,434.3
2019-02-08,8.90,8.5,112,477.7
2019-02-09,9.55,10.3,101,577.5
2019-02-10,7.97,10.7,128,746.8
2019-02-11,8.97,10.8,108,602.6
2019-02-12,5.80,10.1,162,922.8
2019-02-13,8.51,6.9,109,387.8
2019-02-14,7.10,11.1,133,774.7
2019-02-15,6.85,8.7,146,672.6
2019-02-16,5.19,11.2,170,1097.4
2019-02-17,8.93,9.6,100,537.8
2019-02-18,3.85,7.9,185,989.5
2019-02-19,5.85,12.1,163,1102.0
2019-02-20,6.56,10.8,149,830.3
2019-02-21,4.14,8.8,187,982.1
2019-02-22,5.19,10.9,178,1070.4
2019-02-23,8.92,9.2,105,513.6
2019-02-24,8.45,8.0,100,449.6
2019-02-25,5.42,9.6,174,944.7
2019-02-26,5.15,13.7,175,1339.1
2019-02-27,7.43,7.6,126,534.6
2019-02-28,4.31,11.6,180,1301.9
2019-03-01,5.64,13.1,162,1192.4
2019-03-02,5.46,7.8,174,765.9
2019-03-03,5.48,7.6,170,749.2
2019-03-04,4.71,13.1,189,1467.6
2019-03-05,6.21,7.6,155,636.9
2019-03-06,8.43,13.8,114,773.4
2019-03-07,8.28,12.5,105,700.2
2019-03-08,5.90,9.8,167,892.1
2019-03-09,5.38,9.7,175,952.3
2019-03-10,9.14,9.7,95,543.7
2019-03-11,7.94,8.3,134,584.2
2019-03-12,9.04,9.2,91,512.9
2019-03-13,4.69,10.2,181,1136.9
2019-03-14,6.04,14.1,150,1181.0
2019-03-15,9.27,14.6,110,818.2
2019-03-16,6.73,9.4,145,721.4
2019-03-17,5.32,10.4,173,1014.5
2019-03-18,9.28,6.4,92,359.1
2019-03-19,9.40,8.2,108,461.2
2019-03-20,5.79,7.1,169,645.1
2019-03-21,8.40,10.3,114,574.4
2019-03-22,8.32,13.6,109,759.1
2019-03-23,6.97,9.4,147,724.1
2019-03-24,5.76,10.2,162,932.1
2019-03-25,9.59,9.1,82,510.1
2019-03-26,5.30,9.5,178,929.6
2019-03-27,5.15,12.5,177,1226.4
2019-03-28,5.22,10.4,175,1018.5
2019-03-29,9.96,8.5,92,476.7
2019-03-30,7.48,9.7,125,678.8
2019-03-31,7.19,7.3,120,514.2
2019-04-01,5.90,11.5,166,1048.6
2019-04-02,7.42,9.8,131,686.7
2019-04-03,7.51,7.8,121,543.0
2019-04-04,6.20,9.2,150,773.1
2019-04-05,8.32,10.4,101,583.5
2019-04-06,7.85,8.7,123,609.7
2019-04-07,7.31,13.6,129,948.7
2019-04-08,9.13,8.8,84,493.4
2019-04-09,5.41,7.7,173,758.3
2019-04-10,8.84,9.3,88,521.5
2019-04-11,9.57,12.1,82,677.1
2019-04-12,8.07,8.5,101,475.8
2019-04-13,8.52,12.4,107,692.3
2019-04-14,6.89,9.0,149,689.7
2019-04-15,9.52,11.2,92,627.6
2019-04-16,7.87,9.6,132,675.1
2019-04-17,8.21,11.1,110,624.2
2019-04-18,8.97,8.3,119,463.2
2019-04-19,5.97,9.6,165,870.3
2019-04-20,9.70,12.7,92,710.3
2019-04-21,9.35,11.6,115,647.3
2019-04-22,8.69,10.8,119,603.5
2019-04-23,9.77,12.0,103,669.4
2019-04-24,6.54,8.7,143,666.6
2019-04-25,7.99,10.6,134,742.4
2019-04-26,8.18,12.1,99,680.2
2019-04-27,7.78,9.3,128,653.5
2019-04-28,9.53,9.6,108,534.9
2019-04-29,3.72,9.1,186,1145.2
2019-04-30,5.81,7.6,167,695.9
2019-05-01,9.54,12.0,108,672.2
2019-05-02,8.69,8.0,84,445.8
2019-05-03,7.27,9.5,136,665.9
2019-05-04,8.20,12.3,98,688.3
2019-05-05,4.31,15.9,186,1783.1
2019-05-06,7.65,10.1,135,707.3
2019-05-07,9.82,11.4,84,640.2
2019-05-08,9.09,11.4,86,640.0
2019-05-09,7.08,6.0,126,423.2
2019-05-10,4.78,10.3,189,1156.0
2019-05-11,7.44,9.9,135,695.2
2019-05-12,5.52,7.1,168,646.3
2019-05-13,5.50,7.7,169,704.2
2019-05-14,6.13,9.0,151,753.8
2019-05-15,3.79,12.9,181,1626.3
2019-05-16,4.24,9.2,183,1035.2
2019-05-17,6.72,6.7,146,519.4
2019-05-18,6.75,13.9,149,1068.2
2019-05-19,9.21,9.6,109,535.5
2019-05-20,9.80,11.3,98,634.1
2019-05-21,5.86,9.1,161,830.5
2019-05-22,8.32,10.0,91,559.0
2019-05-23,9.63,9.0,113,505.3
2019-05-24,4.00,11.6,186,1464.1
2019-05-25,8.21,7.8,112,439.1
2019-05-26,9.30,10.1,88,564.1
2019-05-27,5.94,12.7,160,1158.4
2019-05-28,6.26,10.3,151,865.8
2019-05-29,6.32,10.9,154,914.7
2019-05-30,7.05,9.6,126,671.5
2019-05-31,7.67,8.7,127,612.0
2019-06-01,7.62,9.9,123,690.4
2019-06-02,5.82,9.0,167,815.7
2019-06-03,9.34,8.8,117,494.5
2019-06-04,6.68,8.0,144,614.5
